IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,puskesmas_rawat_inap,puskesmas_tanpa_rawat_inap,pustu,posyandu_aktif,posyandu_bulanan,total_puskesmas,ada_puskesmas,ada_puskesmas_rawat_inap,ada_pustu,ada_posyandu,puskesmas_per_1000,posyandu_per_1000,pustu_per_1000,rasio_posyandu_bulanan,skor_fasilitas,dokter_pria,dokter_wanita,total_dokter,bidan,bdd,ada_dokter,ada_bidan,dokter_per_1000,bidan_per_1000,adequacy_dokter,adequacy_bidan,skor_tenaga_kesehatan,gizi_buruk,gizi_buruk_per_1000,skor_gizi,klb_diare,klb_dbd,total_klb,skor_klb,skor_kondisi_kesehatan,program_stunting,jaminan_bumil_miskin,skor_program_prioritas,sktm,sktm_per_1000,skor_kesejahteraan,skor_kesehatan_total,cluster,label
3522030004,BOJONEGORO,TAMBAKREJO,TURI,2,-7.2909263,2,111.693127,1032,4128,0,0,0,18,18,0,0,0,0,100,0.0,4.3604651162790695,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.4844961240310077,0.0,24.224806201550383,29.689922480620154,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,25,6.056201550387597,85.7617401481294,61.498654634967984,2,Desa Mandiri Program
3522030005,BOJONEGORO,TAMBAKREJO,MULYOREJO,2,-7.2811301,2,111.6994634,1515,6060,0,0,1,4,4,0,0,0,100,100,0.0,0.6600660066006601,0.165016501650165,100.0,50.0,0,1,1,1,100,100,100,0.165016501650165,0.165016501650165,16.5016501650165,8.25082508250825,29.900990099009903,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,38,6.270627062706271,85.2576211656513,62.00100964131761,2,Desa Mandiri Program
3522030006,BOJONEGORO,TAMBAKREJO,KACANGAN,2,-7.2775185,2,111.722686,528,2112,0,0,0,4,4,0,0,0,0,100,0.0,1.893939393939394,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,1.4204545454545454,0.0,71.02272727272727,48.40909090909091,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,73,34.56439393939394,18.73836786359678,59.4761095136324,4,Desa Miskin Ekstrem
3522030007,BOJONEGORO,TAMBAKREJO,SENDANGREJO,2,-7.2725206,2,111.7162465,377,1508,0,0,0,5,5,0,0,0,0,100,0.0,3.3156498673740056,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.6631299734748011,0.0,33.15649867374005,33.262599469496024,4,2.6525198938992043,0.0,0,1,1,50,20.0,100,100,100.0,33,21.88328912466844,48.551917505007445,42.67084161787475,3,Desa Krisis Gizi
3522030008,BOJONEGORO,TAMBAKREJO,DOLOKGEDE,2,-7.2535131,2,111.7073073,405,1620,0,0,0,3,3,0,0,0,0,100,0.0,1.851851851851852,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.6172839506172839,0.0,30.8641975308642,32.34567901234568,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,53,32.71604938271605,23.083865594280127,51.89480631251443,4,Desa Miskin Ekstrem
3522030009,BOJONEGORO,TAMBAKREJO,MALING MATI,2,-7.2857656,2,111.6586263,1602,6408,0,0,1,8,8,0,0,0,100,100,0.0,1.2484394506866416,0.1560549313358302,100.0,50.0,0,0,0,4,100,0,100,0.0,0.6242197253433208,0.0,31.21098626716604,32.484394506866415,8,1.2484394506866416,36.65075993441637,0,0,0,100,61.99045596064982,100,100,100.0,128,19.975031210986263,53.03827282415238,55.82301710126181,3,Desa Krisis Gizi
3522030010,BOJONEGORO,TAMBAKREJO,TAMBAK REJO,2,-7.2700704,2,111.6203151,1013,4052,0,0,0,7,7,0,0,0,0,100,0.0,1.727541954590326,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2467917077986179,0.0,12.339585389930898,24.93583415597236,3,0.7403751233958539,62.431336654097365,0,0,0,100,77.45880199245842,100,100,100.0,112,27.64067127344521,35.01618848100256,50.72733778558503,4,Desa Miskin Ekstrem
3522030011,BOJONEGORO,TAMBAKREJO,BAKALAN,2,-7.2677906,2,111.6168096,934,3736,0,0,1,4,4,0,0,0,100,100,0.0,1.0706638115631693,0.2676659528907923,100.0,50.0,0,0,0,1,100,0,100,0.0,0.2676659528907923,0.0,13.383297644539615,25.353319057815845,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,52,13.918629550321198,67.27700313958101,63.06603007841206,2,Desa Mandiri Program
3522030012,BOJONEGORO,TAMBAKREJO,JAWIK,1,-7.2532619,2,111.6049099,724,2896,0,0,0,3,3,0,0,0,0,100,0.0,1.0359116022099446,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.3453038674033149,0.0,17.265193370165747,26.906077348066297,3,1.0359116022099446,47.43500556712795,0,0,0,100,68.46100334027678,100,100,100.0,36,12.430939226519335,70.77459502670187,52.99617950774212,3,Desa Krisis Gizi
3522030013,BOJONEGORO,TAMBAKREJO,SUKOREJO,1,-7.2612928,2,111.5991555,1442,5768,1,0,0,4,4,1,100,100,0,100,0.1733703190013869,0.6934812760055479,0.0,100.0,85.0,1,1,2,2,100,100,100,0.3467406380027739,0.3467406380027739,34.674063800277395,17.337031900138697,40.80443828016644,5,0.8668515950069349,56.013573775543954,0,0,0,100,73.60814426532637,100,100,100.0,49,8.495145631067961,80.02773025826929,73.42551144893382,1,Desa Unggulan
3522030014,BOJONEGORO,TAMBAKREJO,GADING,2,-7.2419275,2,111.5961879,572,2288,0,0,0,2,2,0,0,0,0,100,0.0,0.8741258741258742,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.4370629370629371,0.0,21.853146853146853,28.74125874125874,2,0.8741258741258742,55.64445691212194,0,0,0,100,73.38667414727317,100,100,100.0,27,11.8006993006993,72.25630262150196,54.58827977691952,2,Desa Mandiri Program
3522030015,BOJONEGORO,TAMBAKREJO,PENGKOL,2,-7.2330142,2,111.5912938,433,1732,0,0,0,3,3,0,0,0,0,100,0.0,1.7321016166281755,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.5773672055427251,0.0,28.86836027713625,31.547344110854503,3,1.7321016166281755,12.108415775059186,0,1,1,50,27.26504946503551,100,100,100.0,22,12.702078521939953,70.13714072269102,45.85355999298984,3,Desa Krisis Gizi
3522030016,BOJONEGORO,TAMBAKREJO,TANJUNG,2,-7.2518494,2,111.6000493,554,2216,0,0,0,2,2,0,0,0,0,100,0.0,0.9025270758122744,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.4512635379061372,0.0,22.56317689530686,29.025270758122744,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,31,13.989169675090253,67.1111617919824,59.46743386872893,2,Desa Mandiri Program
3522030017,BOJONEGORO,TAMBAKREJO,GAMONGAN,2,-7.2474532,2,111.6211595,1175,4700,0,0,0,3,3,0,0,0,0,100,0.0,0.6382978723404255,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2127659574468085,0.0,10.638297872340424,24.25531914893617,5,1.0638297872340423,46.01836032709309,0,0,0,100,67.61101619625586,100,100,100.0,52,11.063829787234043,73.98869866584567,52.48490289306978,3,Desa Krisis Gizi
3522030018,BOJONEGORO,TAMBAKREJO,KALISUMBER,2,-7.2550084,2,111.655192,1109,4436,0,0,1,4,4,0,0,0,100,100,0.0,0.9017132551848512,0.2254283137962127,100.0,50.0,0,0,0,1,100,0,100,0.0,0.2254283137962127,0.0,11.27141568981064,24.508566275924256,2,0.4508566275924255,77.12229878605388,0,1,1,50,66.27337927163232,100,100,100.0,52,11.722272317403066,72.44068614280313,56.62588603758784,3,Desa Krisis Gizi
3522040007,BOJONEGORO,NGAMBON,NGLAMPIN,2,-7.3042646,2,111.7198074,823,3292,0,0,0,16,16,0,0,0,0,100,0.0,4.860267314702308,0.0,100.0,35.0,0,0,0,4,100,0,100,0.0,1.215066828675577,0.0,60.75334143377885,44.30133657351154,0,0.0,100.0,1,0,1,50,80.0,100,100,100.0,33,10.024301336573512,76.43265236863647,60.218599380241535,5,Desa Tenaga Kesehatan
3522040008,BOJONEGORO,NGAMBON,KARANGMANGU,2,-7.3070221,2,111.7375617,475,1900,0,0,0,10,10,0,0,0,0,100,0.0,5.263157894736842,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,1.5789473684210529,0.0,78.94736842105263,51.578947368421055,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,63,33.15789473684211,22.04507768175003,60.599244610280266,5,Desa Tenaga Kesehatan
3522040009,BOJONEGORO,NGAMBON,NGAMBON,1,-7.2908696,2,111.7242977,842,3368,1,0,0,9,9,1,100,100,0,100,0.2969121140142517,2.672209026128266,0.0,100.0,85.0,0,1,1,1,100,100,100,0.2969121140142517,0.2969121140142517,29.69121140142518,14.84560570071259,37.81472684085511,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,32,9.501187648456057,77.6625038789466,77.71993209810843,1,Desa Unggulan
3522040010,BOJONEGORO,NGAMBON,SENGON,2,-7.2962225,2,111.7116403,1032,4128,0,0,0,8,8,0,0,0,0,100,0.0,1.937984496124031,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2422480620155038,0.0,12.112403100775191,24.84496124031008,4,0.9689922480620154,50.83067704211968,0,0,0,100,70.49840622527181,100,100,100.0,107,25.920542635658915,39.06024783399388,49.71694633853127,4,Desa Miskin Ekstrem
3522040011,BOJONEGORO,NGAMBON,BONDOL,1,-7.2856936,2,111.7143626,711,2844,0,0,0,4,4,0,0,0,0,100,0.0,1.4064697609001406,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.3516174402250351,0.0,17.580872011251756,27.032348804500703,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,17,5.977496483825598,85.94677744915793,60.85276494604097,2,Desa Mandiri Program
3522041001,BOJONEGORO,SEKAR,MIYONO,1,-7.4053298,2,111.7376766,1042,4168,0,0,0,5,5,0,0,0,0,100,0.0,1.199616122840691,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2399232245681382,0.0,11.99616122840691,24.798464491362765,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,55,13.1957773512476,68.97644417688389,52.597260540529085,0,Desa Stabil
3522041002,BOJONEGORO,SEKAR,SEKAR,1,-7.428033097,2,111.7510407,1633,6532,1,0,0,5,5,1,100,100,0,100,0.1530924678505817,0.7654623392529087,0.0,100.0,85.0,1,1,2,1,100,100,100,0.3061849357011635,0.1530924678505817,30.61849357011635,7.654623392529087,35.30924678505818,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,30,4.5927740355174524,89.20228965060836,72.24754066132539,1,Desa Unggulan
3522041003,BOJONEGORO,SEKAR,KLINO,1,-7.4456747,2,111.7797304,1343,5372,0,0,1,6,6,0,0,0,100,100,0.0,1.1169024571854058,0.1861504095309009,100.0,50.0,0,0,0,1,100,0,100,0.0,0.1861504095309009,0.0,9.307520476545047,23.72300819061802,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,29,5.3983618763961285,87.30833534335717,58.661585581990224,0,Desa Stabil
3522041004,BOJONEGORO,SEKAR,DELING,2,-7.3877314,2,111.7615614,1341,5364,0,0,0,7,7,0,0,0,0,100,0.0,1.3049962714392245,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,0.5592841163310962,0.0,27.96420581655481,31.18568232662192,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,150,27.96420581655481,34.255551824919706,50.72197576414745,0,Desa Stabil
3522041005,BOJONEGORO,SEKAR,BARENG,1,-7.3943475,2,111.7250149,1815,7260,0,0,0,5,5,0,0,0,0,100,0.0,0.6887052341597797,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.1377410468319559,0.0,6.887052341597795,22.75482093663912,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,55,7.575757575757576,82.18923131256915,59.4076283654167,2,Desa Mandiri Program
3522041006,BOJONEGORO,SEKAR,BOBOL,1,-7.3812539,2,111.6784515,2189,8756,0,0,0,7,7,0,0,0,0,100,0.0,0.7994518044769301,0.0,100.0,35.0,0,0,0,4,100,0,100,0.0,0.4568296025582458,0.0,22.841480127912288,29.13659205116492,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,104,11.87756966651439,72.07557874131446,59.991705886922674,2,Desa Mandiri Program
3522050008,BOJONEGORO,BUBULAN,BUBULAN,1,-7.3263344,2,111.8062932,1512,6048,0,0,0,6,6,0,0,0,0,100,0.0,0.992063492063492,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.3306878306878307,0.0,16.534391534391535,26.61375661375661,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,78,12.896825396825395,69.67928663925463,59.12136781736461,2,Desa Mandiri Program
3522050009,BOJONEGORO,BUBULAN,CANCUNG,1,-7.326269,2,111.8105777,943,3772,1,0,0,4,4,1,100,100,0,100,0.2651113467656416,1.0604453870625663,0.0,100.0,85.0,0,0,0,4,100,0,100,0.0,1.0604453870625663,0.0,53.02226935312832,41.20890774125132,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,133,35.25980911983033,17.103431846093343,72.51257011992216,1,Desa Unggulan
3522050010,BOJONEGORO,BUBULAN,CLEBUNG,2,-7.3294387,2,111.8382667,989,3956,0,0,1,5,5,0,0,0,100,100,0.0,1.2639029322548028,0.2527805864509606,100.0,50.0,0,0,0,3,100,0,100,0.0,0.7583417593528817,0.0,37.917087967644086,35.16683518705764,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,11,2.7805864509605662,93.4627815636629,68.1379869531307,2,Desa Mandiri Program
3522050011,BOJONEGORO,BUBULAN,SUMBER BENDO,1,-7.3255723,2,111.8572796,868,3472,0,0,0,5,5,0,0,0,0,100,0.0,1.4400921658986177,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,0.8640552995391706,0.0,43.20276497695853,37.281105990783416,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,24,6.912442396313365,83.74869953865758,63.19514645156161,2,Desa Mandiri Program
3522050012,BOJONEGORO,BUBULAN,NGOROGUNUNG,2,-7.3252224,2,111.8628968,998,3992,0,0,0,5,5,0,0,0,0,100,0.0,1.25250501002004,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,0.751503006012024,0.0,37.5751503006012,35.03006012024048,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,4,1.002004008016032,97.64426706739393,64.0219417367995,2,Desa Mandiri Program
3522051001,BOJONEGORO,GONDANG,KRONDONAN,2,-7.4278067,2,111.7803838,1042,4168,0,0,0,7,7,0,0,0,0,100,0.0,1.6794625719769674,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2399232245681382,0.0,11.99616122840691,24.798464491362765,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,66,15.83493282149712,62.77173301226068,53.976789424066766,2,Desa Mandiri Program
3522051002,BOJONEGORO,GONDANG,SAMBONGREJO,2,-7.4176007,2,111.8403398,1695,6780,0,0,0,5,5,0,0,0,0,100,0.0,0.7374631268436578,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.1474926253687315,0.0,7.374631268436578,22.94985250737463,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,67,9.882005899705014,76.76719199533358,54.914182326377016,2,Desa Mandiri Program
3522051003,BOJONEGORO,GONDANG,PAJENG,2,-7.423447,2,111.8875047,1471,5884,0,0,1,6,6,0,0,0,100,100,0.0,1.0197144799456153,0.1699524133242692,100.0,50.0,0,0,0,3,100,0,100,0.0,0.5098572399728076,0.0,25.492861998640382,30.197144799456154,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,63,10.70700203942896,74.82760836086422,61.03204703595046,2,Desa Mandiri Program
3522051004,BOJONEGORO,GONDANG,GONDANG,2,-7.3964871,2,111.8494376,1211,4844,1,0,0,5,5,1,100,100,0,100,0.2064409578860445,1.0322047894302229,0.0,100.0,85.0,3,0,3,2,0,100,100,0.6193228736581338,0.4128819157720891,61.93228736581338,20.644095788604456,33.03055326176714,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,78,16.10239471511148,62.14292435883815,70.9719307513256,1,Desa Unggulan
3522051005,BOJONEGORO,GONDANG,JARI,2,-7.4057844,2,111.8176111,756,3024,0,0,0,5,5,0,0,0,0,100,0.0,1.6534391534391533,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.3306878306878307,0.0,16.534391534391535,26.61375661375661,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,78,25.79365079365079,39.35857327850927,52.08929648129008,4,Desa Miskin Ekstrem
3522051006,BOJONEGORO,GONDANG,SENGATEN,2,-7.4019108,2,111.8436757,1695,6780,0,0,0,5,3,0,0,0,0,100,0.0,0.7374631268436578,0.0,60.0,29.0,0,0,0,3,100,0,100,0.0,0.4424778761061947,0.0,22.12389380530973,28.84955752212389,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,45,6.6371681415929205,84.39587522074643,59.35197690260562,2,Desa Mandiri Program
3522051007,BOJONEGORO,GONDANG,PRAGELAN,2,-7.3960916,2,111.7923267,934,3736,0,0,0,5,5,0,0,0,0,100,0.0,1.3383297644539611,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,0.8029978586723768,0.0,40.14989293361885,36.05995717344754,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,52,13.918629550321198,67.27700313958101,61.24268960731999,2,Desa Mandiri Program
3522060001,BOJONEGORO,TEMAYANG,KEDUNGSUMBER,2,-7.3487369,2,111.9021482,1194,4776,0,0,0,4,4,0,0,0,0,100,0.0,0.8375209380234506,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2093802345058626,0.0,10.469011725293132,24.18760469011725,7,1.4656616415410384,25.628310500894585,0,0,0,100,55.37698630053675,100,0,60.0,16,3.3500837520938025,92.12388118344766,45.83468655098144,3,Desa Krisis Gizi
3522060002,BOJONEGORO,TEMAYANG,SOKO,2,-7.4220665,2,111.9295407,910,3640,0,0,0,6,6,0,0,0,0,100,0.0,1.6483516483516485,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.5494505494505495,0.0,27.472527472527474,30.989010989011,3,0.8241758241758241,58.17905937428641,0,0,0,100,74.90743562457185,100,100,100.0,31,8.516483516483516,79.97756443160247,56.22649631532737,2,Desa Mandiri Program
3522060003,BOJONEGORO,TEMAYANG,PAPRINGAN,2,-7.3412234,2,111.9243476,1045,4180,0,0,0,6,6,0,0,0,0,100,0.0,1.4354066985645932,0.0,100.0,35.0,0,0,0,8,100,0,100,0.0,1.9138755980861244,0.0,95.69377990430624,58.27751196172249,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,18,4.30622009569378,89.87598411451299,69.05697640188193,5,Desa Tenaga Kesehatan
3522060004,BOJONEGORO,TEMAYANG,KEDUNGSARI,2,-7.3450905,2,111.9118425,822,3288,0,0,0,4,4,0,0,0,0,100,0.0,1.2165450121654502,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.3041362530413625,0.0,15.206812652068129,26.08272506082725,1,0.3041362530413625,84.56729279424194,0,0,0,100,90.74037567654516,100,100,100.0,32,9.732360097323602,77.11901248913993,57.88065764942984,2,Desa Mandiri Program
3522060005,BOJONEGORO,TEMAYANG,BAKULAN,2,-7.3398844,2,111.8919007,875,3500,0,0,0,4,4,0,0,0,0,100,0.0,1.142857142857143,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2857142857142857,0.0,14.285714285714288,25.714285714285715,1,0.2857142857142857,85.50207391641928,0,0,0,100,91.30124434985156,100,100,100.0,120,34.285714285714285,19.39354971174156,52.128175269715896,4,Desa Miskin Ekstrem
3522060006,BOJONEGORO,TEMAYANG,TEMAYANG,1,-7.3334973,2,111.9174036,1442,5768,1,0,0,7,7,1,100,100,0,100,0.1733703190013869,1.2135922330097086,0.0,100.0,85.0,1,0,1,2,100,100,100,0.1733703190013869,0.3467406380027739,17.337031900138697,17.337031900138697,33.86962552011096,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,24,4.160887656033287,90.21766379996863,77.9891727600246,1,Desa Unggulan
3522060007,BOJONEGORO,TEMAYANG,PANDANTOYO,2,-7.3240752,2,111.9211213,976,3904,0,0,0,4,2,0,0,0,0,100,0.0,1.0245901639344264,0.0,50.0,27.5,0,0,0,2,100,0,100,0.0,0.5122950819672132,0.0,25.61475409836066,30.245901639344265,6,1.536885245901639,22.014229570902927,0,0,0,100,53.20853774254176,100,100,100.0,256,65.57377049180329,0.0,41.45318295834442,4,Desa Miskin Ekstrem
3522060008,BOJONEGORO,TEMAYANG,BELUN,2,-7.3157319,2,111.9154723,969,3876,0,0,0,2,2,0,0,0,0,100,0.0,0.5159958720330237,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.5159958720330237,0.0,25.79979360165118,30.319917440660475,5,1.2899896800825594,34.54238739353393,0,0,0,100,60.72543243612036,100,100,100.0,53,13.673890608875128,67.85238964466816,52.010304811856,3,Desa Krisis Gizi
3522060009,BOJONEGORO,TEMAYANG,JONO,2,-7.3117224,2,111.8980129,1792,7168,0,0,1,5,5,0,0,0,100,100,0.0,0.6975446428571429,0.1395089285714285,100.0,50.0,0,0,0,1,100,0,100,0.0,0.1395089285714285,0.0,6.975446428571429,22.790178571428573,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,20,2.790178571428572,93.44023028253103,65.04156767111024,2,Desa Mandiri Program
3522060010,BOJONEGORO,TEMAYANG,NGUJUNG,2,-7.3115546,2,111.9200966,848,3392,0,0,0,2,2,0,0,0,0,100,0.0,0.5896226415094339,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.5896226415094339,0.0,29.48113207547169,31.79245283018868,7,2.063679245283019,0.0,0,0,0,100,40.0,100,100,100.0,231,68.10141509433961,0.0,41.448113207547166,3,Desa Krisis Gizi
3522060011,BOJONEGORO,TEMAYANG,PANCUR,2,-7.2850172,2,111.9165222,631,2524,0,0,0,3,3,0,0,0,0,100,0.0,1.1885895404120443,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.3961965134706814,0.0,19.809825673534075,27.92393026941363,13,5.150554675118859,0.0,0,0,0,100,40.0,100,0,60.0,9,3.565768621236133,91.61680142604284,43.64266270995769,3,Desa Krisis Gizi
3522060012,BOJONEGORO,TEMAYANG,BUNTALAN,2,-7.28166,2,111.9033617,1108,4432,0,0,1,3,3,0,0,0,100,100,0.0,0.6768953068592057,0.2256317689530686,100.0,50.0,1,0,1,1,100,100,100,0.2256317689530686,0.2256317689530686,22.56317689530686,11.28158844765343,33.53790613718412,10,2.256317689530686,0.0,0,0,0,100,40.0,100,100,100.0,22,4.963898916967509,88.32976708747762,55.21745324304379,3,Desa Krisis Gizi
3522070001,BOJONEGORO,SUGIHWARAS,DRENGES,2,-7.3491883,2,111.9875167,425,1700,0,0,0,3,3,0,0,0,0,100,0.0,1.7647058823529411,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.588235294117647,0.0,29.411764705882348,31.764705882352946,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,20,11.76470588235294,72.34092392069563,56.6752688626578,2,Desa Mandiri Program
3522070002,BOJONEGORO,SUGIHWARAS,BARENG,2,-7.3430968,2,111.9812718,1290,5160,0,0,0,4,4,0,0,0,0,100,0.0,0.7751937984496124,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.3875968992248062,0.0,19.37984496124032,27.751937984496124,2,0.3875968992248062,80.33227081684787,0,0,0,100,88.19936249010871,100,100,100.0,30,5.813953488372093,86.33127054220424,58.7109840483662,2,Desa Mandiri Program
3522070003,BOJONEGORO,SUGIHWARAS,ALASGUNG,2,-7.3209081,2,111.9590483,1243,4972,0,0,1,6,6,0,0,0,100,100,0.0,1.2067578439259854,0.2011263073209975,100.0,50.0,0,0,0,1,100,0,100,0.0,0.2011263073209975,0.0,10.056315366049878,24.02252614641996,8,1.6090104585679803,18.35439856390589,0,0,0,100,51.01263913834353,100,100,100.0,2,0.4022526146419951,99.05429546792402,56.1135889110661,3,Desa Krisis Gizi
3522070004,BOJONEGORO,SUGIHWARAS,PANUNGGALAN,2,-7.3432304,2,111.9812277,890,3560,0,0,0,5,5,0,0,0,0,100,0.0,1.4044943820224718,0.0,100.0,35.0,0,0,0,4,100,0,100,0.0,1.1235955056179776,0.0,56.17977528089888,42.47191011235955,5,1.4044943820224718,28.73210492621841,0,0,0,100,57.23926295573105,100,100,100.0,96,26.966292134831463,36.6016683126057,51.225996950496665,3,Desa Krisis Gizi
3522070005,BOJONEGORO,SUGIHWARAS,WEDORO,2,-7.3049565,2,111.9890775,678,2712,0,0,0,3,3,0,0,0,0,100,0.0,1.106194690265487,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,1.106194690265487,0.0,55.309734513274336,42.12389380530973,2,0.7374631268436578,62.5790993417902,0,0,0,100,77.54745960507412,100,100,100.0,67,24.70501474926254,41.91797998833392,55.732263371175655,4,Desa Miskin Ekstrem
3522070006,BOJONEGORO,SUGIHWARAS,BULU,2,-7.3057775,2,111.9715774,1102,4408,0,0,1,3,3,0,0,0,100,100,0.0,0.6805807622504537,0.2268602540834845,100.0,50.0,1,3,4,2,100,100,100,0.9074410163339384,0.4537205081669691,90.74410163339384,22.686025408348456,65.37205081669691,2,0.4537205081669691,76.97697763496711,0,1,1,50,66.18618658098026,100,100,100.0,53,12.023593466424682,71.73227365307028,66.75347738567731,5,Desa Tenaga Kesehatan
3522070007,BOJONEGORO,SUGIHWARAS,SIWALAN,1,-7.3105273,2,111.9565992,1516,6064,0,0,0,6,6,0,0,0,0,100,0.0,0.9894459102902377,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.3298153034300791,0.0,16.490765171503956,26.59630606860158,1,0.1649076517150395,91.6321336918647,0,0,0,100,94.97928021511882,100,100,100.0,50,8.24538258575198,80.61492853940574,59.20642541411473,2,Desa Mandiri Program
3522070008,BOJONEGORO,SUGIHWARAS,GLAGAHAN,2,-7.3020921,2,111.9228234,615,2460,0,0,0,2,2,0,0,0,0,100,0.0,0.8130081300813008,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.4065040650406504,0.0,20.32520325203252,28.13008130081301,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,56,22.764227642276424,46.480812139232185,57.18060153912647,4,Desa Miskin Ekstrem
3522070009,BOJONEGORO,SUGIHWARAS,PANEMON,2,-7.2959543,2,111.9233553,684,2736,0,0,1,3,3,0,0,0,100,100,0.0,1.0964912280701753,0.3654970760233917,100.0,50.0,0,0,0,1,100,0,100,0.0,0.3654970760233917,0.0,18.274853801169588,27.309941520467834,15,5.482456140350877,0.0,0,0,0,100,40.0,100,100,100.0,73,26.6812865497076,37.27172256137296,48.55465763625425,3,Desa Krisis Gizi
3522070010,BOJONEGORO,SUGIHWARAS,SUGIHWARAS,1,-7.294948,2,111.9548708,1659,6636,1,0,0,5,5,1,100,100,0,100,0.1506931886678722,0.7534659433393611,0.0,100.0,85.0,1,0,1,2,100,100,100,0.1506931886678722,0.3013863773357444,15.06931886678722,15.06931886678722,32.05545509342978,7,1.0548523206751057,46.4739015901556,0,0,0,100,67.88434095409336,100,100,100.0,71,10.699216395418928,74.84591257706421,69.57532322188254,1,Desa Unggulan
3522070011,BOJONEGORO,SUGIHWARAS,TRATE,1,-7.2990909,2,111.9680078,797,3188,0,0,0,5,5,0,0,0,0,100,0.0,1.5683814303638646,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.3136762860727728,0.0,15.683814303638645,26.273525721455457,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,50,15.683814303638648,63.127015891768,54.38108301954067,2,Desa Mandiri Program
