IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,kk_pln,kk_non_pln,kk_tanpa_listrik,total_kk,rasio_pln,rasio_non_pln,rasio_tanpa_listrik,penerangan_jalan,penerangan_surya,skor_listrik,air_minum_aman,air_cuci_bersih,sanitasi_layak,septik_tank,tps,tps3r,bank_sampah,pemilahan_sampah,drainase,skor_sanitasi,skor_air,sungai,irigasi,waduk,mata_air,jumlah_embung,skor_sumber_air,jalan_aspal,jalan_keras,jalan_tanah,akses_jalan,angkutan_trayek,angkutan_non_trayek,angkutan_ada,skor_transportasi,sinyal_telepon,sinyal_internet,jumlah_bts,jumlah_operator,bts_normalized,operator_normalized,komputer_desa,internet_desa,warnet,skor_digital,akses_puskesmas,akses_pasar,akses_sd,skor_aksesibilitas,kantor_desa_ada,kantor_desa_layak,kantor_dalam_wilayah,topografi_datar,permukiman_aman,pesisir,cluster,label_infrastruktur
3517090016,JOMBANG,MOJOAGUNG,MURUKAN,1,-7.5402202,2,112.3625038,1425,0,0,1425,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,41.0,57.0,100.0,66.44999999999999,100,100,100,100,0,0,1,Desa Berkembang
3517090017,JOMBANG,MOJOAGUNG,JOHOWINONG,1,-7.5264915,2,112.3587635,1565,0,0,1565,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,0,100,0,0,0,30,100,0,0,100.0,0,0,0,75.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,33.0,34.0,100.0,56.75,100,100,100,100,0,0,1,Desa Berkembang
3517090018,JOMBANG,MOJOAGUNG,SEKETI,1,-7.5251192,2,112.3721385,480,0,0,480,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,100,0,0,0,65.0,100.0,0,100,0,0,0,30,100,0,0,100.0,0,0,0,75.0,75,100.0,0,4,0.0,66.66666666666666,100,100,100,76.66666666666666,7.0,15.0,100.0,41.95,100,100,100,100,0,0,1,Desa Berkembang
3517100001,JOMBANG,SUMOBITO,PLOSOKEREP,1,-7.5379646,2,112.290313,1564,0,0,1564,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,100,25,100,65.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,67.0,82.0,100.0,83.05,100,100,100,100,0,0,0,Desa Maju
3517100002,JOMBANG,SUMOBITO,JOGOLOYO,1,-7.5516758,2,112.2988901,1961,0,0,1961,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,25,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,100.0,100.0,100.0,100.0,100,100,100,100,0,0,0,Desa Maju
3517100003,JOMBANG,SUMOBITO,PALREJO,1,-7.5579496,2,112.3192963,1703,0,0,1703,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,80.0,73.0,100.0,84.9,100,100,100,100,0,0,0,Desa Maju
3517100004,JOMBANG,SUMOBITO,PLEMAHAN,1,-7.5534971,2,112.3361813,1753,0,1,1754,99.9429874572406,0.0,0.057012542759407,100,100,99.95438996579249,100,100,100,100,0,0,100,25,100,65.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,62.0,66.0,100.0,76.5,100,100,100,100,0,0,0,Desa Maju
3517100005,JOMBANG,SUMOBITO,BRUDU,1,-7.5441748,2,112.3181483,1817,0,0,1817,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,74.0,60.0,100.0,78.9,100,100,100,100,0,0,0,Desa Maju
3517100006,JOMBANG,SUMOBITO,BADAS,1,-7.5283066,2,112.3112656,1671,0,0,1671,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,100,25,0,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,63.0,60.0,100.0,75.05,100,100,100,100,0,0,0,Desa Maju
3517100007,JOMBANG,SUMOBITO,NGLELE,1,-7.5324518,2,112.2962683,1372,0,0,1372,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,6,25.0,100.0,100,100,100,83.75,53.0,70.0,100.0,74.55,100,100,100,100,0,0,0,Desa Maju
3517100008,JOMBANG,SUMOBITO,TRAWASAN,1,-7.5239023,2,112.2977896,1442,0,0,1442,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,53.0,63.0,100.0,72.44999999999999,100,100,100,100,0,0,0,Desa Maju
3517100009,JOMBANG,SUMOBITO,SEBANI,1,-7.5173738,2,112.3249666,1531,0,0,1531,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,41.0,75.0,100.0,71.85,100,100,100,100,0,0,0,Desa Maju
3517100010,JOMBANG,SUMOBITO,MLARAS,1,-7.5283956,2,112.3213477,1201,0,0,1201,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,100,0,0,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,49.0,73.0,100.0,74.05,100,100,100,100,0,0,0,Desa Maju
3517100011,JOMBANG,SUMOBITO,SEGODOREJO,1,-7.5272207,2,112.3321997,2150,0,0,2150,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,100,0,0,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,34.0,89.0,100.0,73.6,100,100,0,100,0,0,0,Desa Maju
3517100012,JOMBANG,SUMOBITO,KEDUNGPAPAR,1,-7.5309927,2,112.3442517,1170,1,0,1171,99.91460290350128,0.085397096498719,0.0,100,0,94.95730145175064,100,100,100,100,0,0,100,75,100,65.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,49.0,87.0,100.0,78.25,100,100,100,100,0,0,0,Desa Maju
3517100013,JOMBANG,SUMOBITO,SUMOBITO,1,-7.5192806,2,112.3418488,1622,0,0,1622,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,25,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,3,5,75.0,83.33333333333334,100,100,100,94.58333333333331,27.0,100.0,100.0,74.45,100,100,100,100,0,0,0,Desa Maju
3517100014,JOMBANG,SUMOBITO,CURAH MALANG,1,-7.508833,2,112.3666625,2307,0,0,2307,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,100,75,0,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,0.0,61.0,100.0,53.3,100,100,100,100,0,0,0,Desa Maju
3517100015,JOMBANG,SUMOBITO,BUDUGSIDOREJO,1,-7.5067147,2,112.3696432,1389,0,0,1389,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,25,0,70.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,0,5,0.0,83.33333333333334,100,100,100,78.33333333333334,11.0,65.0,100.0,58.35,100,100,100,100,0,0,0,Desa Maju
3517100016,JOMBANG,SUMOBITO,KENDALSARI,1,-7.4949296,2,112.3547081,1552,0,0,1552,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,100,75,0,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,5,25.0,83.33333333333334,100,100,100,82.08333333333334,0.0,57.0,100.0,52.1,100,100,100,100,0,0,0,Desa Maju
3517100017,JOMBANG,SUMOBITO,TALUN KIDUL,1,-7.5130563,2,112.3456688,983,0,0,983,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,100,75,0,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,18.0,88.0,100.0,67.69999999999999,100,100,100,100,0,0,0,Desa Maju
3517100018,JOMBANG,SUMOBITO,MADYO PURO,1,-7.5035907,2,112.3418862,799,0,0,799,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,100,25,0,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,13.0,82.0,100.0,64.15,100,100,100,100,0,0,0,Desa Maju
3517100019,JOMBANG,SUMOBITO,BAKALAN,1,-7.5028556,2,112.3263086,1153,0,0,1153,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,70.0,69.0,100.0,80.2,100,100,100,100,0,0,0,Desa Maju
3517100020,JOMBANG,SUMOBITO,GEDANGAN,1,-7.4974746,2,112.3227031,962,0,0,962,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,13.0,65.0,100.0,59.05,100,100,100,100,0,0,0,Desa Maju
3517100021,JOMBANG,SUMOBITO,MENTORO,1,-7.5099655,2,112.318475,965,0,0,965,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,25.0,65.0,100.0,63.25,100,100,100,100,0,0,0,Desa Maju
3517110001,JOMBANG,JOGO ROTO,JOGOROTO,1,-7.5921377,2,112.2714735,3550,0,0,3550,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,3,4,75.0,66.66666666666666,100,100,100,92.91666666666669,79.0,83.0,100.0,87.55,100,100,100,100,0,0,0,Desa Maju
3517110002,JOMBANG,JOGO ROTO,JARAK KULON,1,-7.5915888,2,112.2816165,1219,0,0,1219,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,4,0.0,66.66666666666666,100,100,100,81.66666666666666,0.0,70.0,100.0,56.0,100,100,100,100,0,0,0,Desa Maju
3517110003,JOMBANG,JOGO ROTO,ALANG ALANG CARUBAN,1,-7.5836667,2,112.2926455,1780,0,0,1780,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,0,4,0.0,66.66666666666666,100,100,100,76.66666666666666,12.0,62.0,100.0,57.8,100,100,100,100,0,0,1,Desa Berkembang
3517110004,JOMBANG,JOGO ROTO,SUKOSARI,1,-7.5721518,2,112.29614,1068,0,0,1068,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,0,0,75.0,100,100.0,2,6,50.0,100.0,100,100,100,92.5,63.0,78.0,100.0,80.44999999999999,100,100,100,100,0,0,0,Desa Maju
3517110005,JOMBANG,JOGO ROTO,SAWIJI,1,-7.5791421,2,112.2774487,1524,0,0,1524,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,29.0,48.0,100.0,59.55,100,100,100,100,0,0,0,Desa Maju
3517110006,JOMBANG,JOGO ROTO,MAYANGAN,1,-7.5711983,2,112.2668608,2126,0,0,2126,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,4,0.0,66.66666666666666,100,100,100,81.66666666666666,47.0,60.0,100.0,69.45,100,100,100,100,0,0,0,Desa Maju
3517110007,JOMBANG,JOGO ROTO,SUMBER MULYO,1,-7.5607036,2,112.2571203,4146,0,0,4146,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,3,4,75.0,66.66666666666666,100,100,100,92.91666666666669,68.0,66.0,100.0,78.6,100,100,100,100,0,0,0,Desa Maju
3517110008,JOMBANG,JOGO ROTO,NGUMPUL,1,-7.5560021,2,112.2750021,2642,0,0,2642,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,100,0,100,65.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,4,25.0,66.66666666666666,100,100,100,85.41666666666666,38.0,74.0,100.0,70.5,100,100,100,100,0,0,0,Desa Maju
3517110009,JOMBANG,JOGO ROTO,TAMBAR,1,-7.5584832,2,112.2805877,1520,0,0,1520,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,100,25,100,65.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,4,25.0,66.66666666666666,100,100,100,85.41666666666666,26.0,69.0,100.0,64.8,100,100,100,100,0,0,0,Desa Maju
3517110010,JOMBANG,JOGO ROTO,JANTI,1,-7.5534045,2,112.2903307,2558,0,0,2558,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,100,0,0,100,75.0,100.0,100,100,0,0,0,50,0,50,0,100.0,0,0,0,55.0,100,100.0,0,6,0.0,100.0,100,100,100,85.0,65.0,70.0,100.0,78.75,100,100,100,100,0,0,0,Desa Maju
3517110011,JOMBANG,JOGO ROTO,SAMBIREJO,1,-7.5615265,2,112.3012328,1543,0,0,1543,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,100,100,75,0,90.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,100,100.0,0,4,0.0,66.66666666666666,100,100,100,81.66666666666666,50.0,56.0,100.0,69.3,100,100,100,100,0,0,0,Desa Maju
3517120001,JOMBANG,PETERONGAN,KEPUHKEMBENG,1,-7.5388042,2,112.2575102,2160,0,0,2160,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,25,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,2,4,50.0,66.66666666666666,100,100,100,89.16666666666667,65.0,90.0,100.0,84.75,100,100,100,100,0,0,0,Desa Maju
3517120002,JOMBANG,PETERONGAN,KEPLAKSARI,1,-7.542859,2,112.2621857,1813,0,0,1813,100.0,0.0,0.0,100,0,95.0,100,0,100,100,100,0,100,25,100,80.0,60.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,100,100,80.41666666666666,90.0,80.0,100.0,90.5,100,100,100,100,0,0,0,Desa Maju
3517120003,JOMBANG,PETERONGAN,PETERONGAN,1,-7.5421757,2,112.2836701,1991,0,0,1991,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,0,25,100,70.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,4,4,100.0,66.66666666666666,100,100,100,96.66666666666669,40.0,90.0,100.0,76.0,100,100,100,100,0,0,0,Desa Maju
3517120004,JOMBANG,PETERONGAN,MANCAR,1,-7.5361948,2,112.2774738,2334,0,0,2334,100.0,0.0,0.0,50,0,87.5,100,100,100,100,100,0,100,25,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,1,2,25.0,33.33333333333333,100,100,100,82.08333333333334,80.0,100.0,100.0,93.0,100,100,100,100,0,0,0,Desa Maju
3517120005,JOMBANG,PETERONGAN,KEBONTEMU,1,-7.526005962,2,112.2606103,1128,0,0,1128,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,100,100.0,1,4,25.0,66.66666666666666,100,100,100,85.41666666666666,70.0,70.0,100.0,80.5,100,100,100,100,0,0,0,Desa Maju
3517120006,JOMBANG,PETERONGAN,DUKUH KLOPO,1,-7.5114687,2,112.2586902,1784,0,0,1784,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,75,100.0,0,7,0.0,100.0,100,100,100,80.0,100.0,100.0,100.0,100.0,100,100,100,100,0,0,0,Desa Maju
3517120007,JOMBANG,PETERONGAN,TANJUNG GUNUNG,1,-7.51398,2,112.2678783,1490,0,0,1490,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,100,100.0,0,6,0.0,100.0,100,100,100,85.0,88.0,56.0,100.0,82.6,100,100,100,100,0,0,0,Desa Maju
3517120008,JOMBANG,PETERONGAN,MOROSUNGGINGAN,1,-7.52258384,2,112.2717775,1284,0,0,1284,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,75,100.0,0,4,0.0,66.66666666666666,100,100,100,76.66666666666666,85.0,80.0,100.0,88.75,100,100,100,100,0,0,0,Desa Maju
3517120009,JOMBANG,PETERONGAN,TUGUSUMBERJO,1,-7.5212021,2,112.2826691,2858,0,0,2858,100.0,0.0,0.0,100,0,95.0,0,100,100,100,100,0,100,25,100,80.0,40.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,100,100.0,1,4,25.0,66.66666666666666,100,100,100,85.41666666666666,70.0,85.0,100.0,85.0,100,100,100,100,0,0,0,Desa Maju
3517120010,JOMBANG,PETERONGAN,SENDEN,1,-7.5127842,2,112.2951361,807,0,0,807,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,75,100.0,1,6,25.0,100.0,100,100,100,83.75,60.0,50.0,100.0,71.0,100,100,100,100,0,0,1,Desa Berkembang
3517120011,JOMBANG,PETERONGAN,BONGKOT,1,-7.5062496,2,112.2822668,1468,0,0,1468,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,75,100.0,0,7,0.0,100.0,100,100,100,80.0,53.0,50.0,100.0,68.55,100,100,100,100,0,0,1,Desa Berkembang
3517120012,JOMBANG,PETERONGAN,SUMBERAGUNG,1,-7.4956123,2,112.2731346,1390,0,0,1390,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,0,0,0,60.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,75,100.0,1,5,25.0,83.33333333333334,100,100,100,82.08333333333334,66.0,35.0,100.0,68.6,100,100,100,100,0,0,1,Desa Berkembang
3517120013,JOMBANG,PETERONGAN,TENGARAN,1,-7.484995,2,112.2777766,1084,0,0,1084,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,26.0,22.0,100.0,50.7,100,100,100,100,0,0,1,Desa Berkembang
3517120014,JOMBANG,PETERONGAN,NGRANDU LOR,1,-7.4900705,2,112.3023474,1414,0,0,1414,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,75,100.0,1,5,25.0,83.33333333333334,100,100,100,82.08333333333334,50.0,40.0,100.0,64.5,100,100,100,100,0,0,1,Desa Berkembang
3517130001,JOMBANG,JOMBANG,TUNGGORONO,1,-7.5488425,2,112.2158354,2134,0,0,2134,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,0,25,100,70.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,81.0,100.0,100.0,93.35,100,100,100,100,0,0,0,Desa Maju
3517130002,JOMBANG,JOMBANG,JABON,1,-7.5640034,2,112.214794,1568,0,0,1568,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,100,100,25,100,100.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,0,5,0.0,83.33333333333334,100,100,100,83.33333333333334,100.0,70.0,100.0,91.0,100,100,100,100,0,0,0,Desa Maju
3517130003,JOMBANG,JOMBANG,SENGON,1,-7.5487058,2,112.222521,2624,0,0,2624,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,0,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,87.0,77.0,100.0,88.55,100,100,100,100,0,0,0,Desa Maju
3517130004,JOMBANG,JOMBANG,JOMBATAN,1,-7.5504416,2,112.2316425,2973,0,0,2973,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,75,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,91.0,90.0,100.0,93.85,100,100,100,100,0,0,0,Desa Maju
3517130005,JOMBANG,JOMBANG,PLANDI,1,-7.5649342,2,112.240702,2496,0,0,2496,100.0,0.0,0.0,100,100,100.0,100,100,100,100,100,0,100,0,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,68.0,80.0,100.0,82.8,100,100,100,100,0,0,0,Desa Maju
3517130006,JOMBANG,JOMBANG,KALIWUNGU,1,-7.5588592,2,112.2362463,1210,0,0,1210,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,25,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,2,7,50.0,100.0,100,100,100,92.5,90.0,100.0,100.0,96.5,100,100,100,100,0,0,0,Desa Maju
3517130007,JOMBANG,JOMBANG,JELAKOMBO,1,-7.5490151,2,112.2436437,1802,0,0,1802,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,0,0,100,70.0,100.0,100,0,0,0,0,20,100,0,0,100.0,100,0,100,100.0,100,100.0,3,6,75.0,100.0,100,100,100,96.25,100.0,90.0,100.0,97.0,100,100,100,100,0,0,0,Desa Maju
3517130008,JOMBANG,JOMBANG,KEPANJEN,1,-7.5503288,2,112.238713,3238,0,0,3238,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,75,100,80.0,100.0,100,0,0,0,0,20,100,0,0,100.0,100,0,100,100.0,100,100.0,2,6,50.0,100.0,100,100,100,92.5,91.0,92.0,100.0,94.45,100,100,100,100,0,0,0,Desa Maju
3517130009,JOMBANG,JOMBANG,KEPATIHAN,1,-7.5440337,2,112.2332048,1947,0,0,1947,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,100,25,100,65.0,100.0,100,0,0,0,0,20,100,0,0,100.0,100,0,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,95.0,90.0,100.0,95.25,100,100,100,100,0,0,0,Desa Maju
3517130010,JOMBANG,JOMBANG,PULO LOR,1,-7.5452027,2,112.2291201,3831,0,0,3831,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,75,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,1,6,25.0,100.0,100,100,100,88.75,100.0,90.0,100.0,97.0,100,100,100,100,0,0,0,Desa Maju
3517130011,JOMBANG,JOMBANG,DENANYAR,1,-7.5361394,2,112.2188862,3349,0,1,3350,99.97014925373136,0.0,0.0298507462686567,100,0,94.97611940298508,100,100,100,100,100,0,0,0,100,70.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,76.0,80.0,100.0,85.6,100,100,100,100,0,0,0,Desa Maju
3517130012,JOMBANG,JOMBANG,JOMBANG,1,-7.5368698,2,112.2375679,4202,0,0,4202,100.0,0.0,0.0,100,100,100.0,100,100,100,100,100,100,100,75,100,100.0,100.0,0,100,0,0,0,30,100,0,0,100.0,100,0,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,82.0,100.0,100.0,93.7,100,100,100,100,0,0,0,Desa Maju
3517130013,JOMBANG,JOMBANG,CANDI MULYO,1,-7.5378803,2,112.2458119,3865,0,0,3865,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,100,25,100,80.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,5,6,100.0,100.0,100,100,100,100.0,89.0,83.0,100.0,91.05,100,100,100,100,0,0,0,Desa Maju
3517130014,JOMBANG,JOMBANG,MOJONGAPIT,1,-7.5368071,2,112.2502233,2143,0,0,2143,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,100,100,25,100,100.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,2,6,50.0,100.0,100,100,100,92.5,83.0,85.0,100.0,89.55,100,100,100,100,0,0,0,Desa Maju
3517130015,JOMBANG,JOMBANG,DAPUR KEJAMBON,1,-7.5196909,2,112.251518,1986,0,0,1986,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,0,0,100,70.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,100,87.08333333333334,90.0,81.0,100.0,90.8,100,100,100,100,0,0,0,Desa Maju
3517130016,JOMBANG,JOMBANG,SAMBONG DUKUH,1,-7.5303333,2,112.2374,3112,0,0,3112,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,100,100,25,100,100.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,1,6,25.0,100.0,100,100,100,88.75,84.0,100.0,100.0,94.4,100,100,100,100,0,0,0,Desa Maju
