IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_dasar,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,sektor_pertanian,sektor_industri,sektor_jasa,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,ada_literasi_digital,cluster,label
3513080005,PROBOLINGGO,TIRIS,TIRIS,1,-7.9644807,2,113.4032694,1997,7988,100.0,100.0,0.0,92.64202094785657,43.33333333333333,19.09090909090909,4.381572358537807,92.37715453792701,100.0,100.0,80.0,0.0,75.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513080006,PROBOLINGGO,TIRIS,RANUAGUNG,2,-7.9746531,2,113.3978438,2537,10148,100.0,100.0,0.0,70.1141338973618,43.33333333333333,0.0,4.9270792274339765,100.0,100.0,100.0,100.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513080007,PROBOLINGGO,TIRIS,SEGARAN,1,-7.9462213,2,113.3939444,1059,4236,100.0,100.0,0.0,90.56483358484542,13.333333333333332,1.8181818181818181,10.623229461756374,100.0,100.0,100.0,40.0,0.0,50.0,50.0,75.0,1,0,0,0,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513080008,PROBOLINGGO,TIRIS,RANUGEDANG,2,-7.9285028,2,113.3559828,1659,6636,100.0,100.0,0.0,91.8514928066546,43.33333333333333,41.36363636363636,6.78119349005425,100.0,100.0,100.0,40.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513080009,PROBOLINGGO,TIRIS,JANGKANG,2,-7.9280399,2,113.3798246,1413,5652,100.0,93.75,0.0,94.17652149073386,43.33333333333333,6.363636363636363,6.192498230714791,100.0,100.0,100.0,80.0,0.0,50.0,50.0,72.5,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513080010,PROBOLINGGO,TIRIS,WEDUSAN,2,-7.9142644,2,113.3910501,1366,5464,70.0,100.0,15.0,96.98807645183271,13.333333333333332,20.90909090909091,6.405563689604685,100.0,100.0,100.0,80.0,0.0,50.0,50.0,93.75,1,0,0,0,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513080011,PROBOLINGGO,TIRIS,RACEK,2,-7.8988066,2,113.3740495,1716,6864,70.0,100.0,0.0,95.88982261059289,43.33333333333333,29.09090909090909,5.099067599067599,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513080012,PROBOLINGGO,TIRIS,PESAWAHAN,2,-7.9089527,2,113.3535145,2081,8324,100.0,100.0,0.0,95.48097747863359,43.33333333333333,5.454545454545455,10.812109562710237,100.0,100.0,100.0,100.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513080013,PROBOLINGGO,TIRIS,PEDAGANGAN,2,-7.9082209,2,113.336643,2082,8328,100.0,100.0,0.0,95.76545124866557,43.33333333333333,0.0,3.602305475504323,100.0,100.0,100.0,80.0,0.0,50.0,50.0,81.25,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513080014,PROBOLINGGO,TIRIS,REJING,2,-7.899249,2,113.3140071,1686,6744,100.0,100.0,0.0,98.60556259386662,13.333333333333332,0.0,5.189798339264532,100.0,100.0,100.0,100.0,0.0,50.0,50.0,75.0,1,0,0,0,1,0,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513080015,PROBOLINGGO,TIRIS,TEGALWATU,2,-7.9037567,2,113.3278683,1147,4588,100.0,93.75,0.0,63.105155709384746,43.33333333333333,16.36363636363636,17.436791630340018,93.36407044997395,100.0,100.0,60.0,0.0,50.0,50.0,60.0,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513080016,PROBOLINGGO,TIRIS,TULUPARI,2,-7.8725075,2,113.3195512,1122,4488,100.0,75.0,33.75,86.38000041549405,13.333333333333332,0.0,7.7985739750445635,100.0,100.0,100.0,80.0,0.0,50.0,50.0,87.5,1,0,0,0,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090001,PROBOLINGGO,KRUCIL,SUMBERDUREN,2,-7.9762564,2,113.4542325,1261,5044,97.96986518636004,100.0,0.0,76.69487047243388,43.33333333333333,38.63636363636363,7.930214115781126,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090002,PROBOLINGGO,KRUCIL,ROTO,2,-7.9644284,2,113.4568653,1720,6880,100.0,100.0,0.0,100.0,43.33333333333333,0.0,5.087209302325581,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090003,PROBOLINGGO,KRUCIL,KERTOSUKO,2,-7.9487752,2,113.4436322,1558,6232,100.0,100.0,0.0,93.58675145465423,58.33333333333333,0.0,11.232349165596919,80.45850784626478,100.0,100.0,80.0,0.0,100.0,75.0,87.5,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090004,PROBOLINGGO,KRUCIL,TAMBELANG,2,-7.9543233,2,113.4720383,1938,7752,70.0,75.0,0.0,84.83603285125857,43.33333333333333,39.54545454545455,3.8699690402476774,80.0,60.0,100.0,80.0,0.0,75.0,50.0,75.0,1,0,0,1,1,1,4,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513090005,PROBOLINGGO,KRUCIL,KRUCIL,1,-7.9381011,2,113.4599917,1893,7572,100.0,100.0,0.0,68.33013872060633,73.33333333333333,36.81818181818182,10.565240359218173,100.0,100.0,100.0,80.0,0.0,75.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090006,PROBOLINGGO,KRUCIL,BERMI,2,-7.9571844,2,113.4885565,1397,5588,70.0,100.0,0.0,91.58546361223739,43.33333333333333,35.90909090909091,8.94774516821761,80.0,100.0,100.0,60.0,0.0,100.0,50.0,75.0,1,0,0,1,1,1,4,1,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513090007,PROBOLINGGO,KRUCIL,KALIANAN,2,-7.9261158,2,113.4935688,1575,6300,97.51111111111112,75.0,0.0,93.28279580931179,50.83333333333333,38.63636363636363,4.761904761904762,100.0,100.0,100.0,80.0,0.0,33.335,37.5,93.75,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090008,PROBOLINGGO,KRUCIL,WATUPANJANG,2,-7.9323433,2,113.485485,851,3404,100.0,75.0,0.0,93.09335644318193,43.33333333333333,37.72727272727273,10.282021151586369,80.0,100.0,100.0,40.0,35.0,100.0,50.0,75.0,1,0,0,1,1,0,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513090009,PROBOLINGGO,KRUCIL,GUYANGAN,2,-7.9253959,2,113.4616809,798,3192,100.0,50.0,0.0,97.05385781110166,50.83333333333333,36.81818181818182,4.6992481203007515,100.0,100.0,100.0,80.0,0.0,100.0,50.0,81.25,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090010,PROBOLINGGO,KRUCIL,BETEK,2,-7.9097932,2,113.4293932,2029,8116,100.0,75.0,0.0,95.65483957600874,43.33333333333333,0.9090909090909091,9.241005421389847,100.0,100.0,100.0,40.0,0.0,100.0,50.0,15.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513090011,PROBOLINGGO,KRUCIL,KROBUNGAN,2,-7.8905241,2,113.4241912,1423,5692,100.0,75.0,0.0,62.826434995312994,43.33333333333333,4.545454545454546,9.66268446943078,100.0,100.0,100.0,80.0,35.0,100.0,50.0,62.5,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513090012,PROBOLINGGO,KRUCIL,SENENG,2,-7.8959117,2,113.4445446,1340,5360,70.0,50.0,0.0,92.54340206444127,43.33333333333333,5.454545454545455,4.664179104477613,100.0,100.0,100.0,100.0,0.0,100.0,50.0,62.5,1,0,0,1,1,1,4,1,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513090013,PROBOLINGGO,KRUCIL,PANDANLARAS,2,-7.8968153,2,113.4834135,623,2492,95.76243980738363,93.75,0.0,85.84858667692092,43.33333333333333,0.0,12.03852327447833,100.0,100.0,100.0,40.0,0.0,100.0,50.0,46.25,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513090014,PROBOLINGGO,KRUCIL,PLAOSAN,2,-7.8896032,2,113.4980751,1228,4912,70.58631921824104,93.75,0.0,95.21371851233536,43.33333333333333,0.0,8.143322475570033,81.4053472462218,100.0,100.0,100.0,0.0,100.0,37.5,53.75,1,0,0,1,1,1,4,1,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100001,PROBOLINGGO,GADING,CONDONG,1,-7.8733705,2,113.3790621,1833,7332,70.0,100.0,15.0,86.53261025598519,56.666666666666664,0.0,11.593016912165847,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,0,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100002,PROBOLINGGO,GADING,JURANGJERO,2,-7.8655311,2,113.3995444,1251,5004,70.0,100.0,0.0,77.44823533102281,70.0,0.0,6.9944044764188655,80.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100003,PROBOLINGGO,GADING,RANUWURUNG,2,-7.8675448,2,113.4170111,1032,4128,70.0,75.0,0.0,100.0,43.33333333333333,0.0,6.0562015503875966,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100004,PROBOLINGGO,GADING,GADINGWETAN,1,-7.853867,2,113.4349943,640,2560,70.0,100.0,15.0,23.775475883010785,13.333333333333332,0.0,13.671875,100.0,100.0,100.0,100.0,0.0,58.335,75.0,75.0,1,0,0,0,1,1,4,1,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100005,PROBOLINGGO,GADING,BULUPANDAK,2,-7.8690598,2,113.4377775,208,832,70.0,68.75,15.0,85.87126522391303,13.333333333333332,0.0,24.03846153846154,100.0,100.0,100.0,0.0,0.0,50.0,75.0,75.0,1,0,0,0,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100006,PROBOLINGGO,GADING,KEBEN,2,-7.8584309,2,113.453584,360,1440,70.0,75.0,15.0,24.897925367999946,0.0,36.81818181818182,13.88888888888889,100.0,100.0,100.0,0.0,0.0,50.0,50.0,81.25,1,0,0,0,0,0,2,0,0,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3513100007,PROBOLINGGO,GADING,RENTENG,2,-7.8717726,2,113.4753834,320,1280,70.0,50.0,0.0,0.0,13.333333333333332,0.0,19.53125,80.0,100.0,100.0,80.0,0.0,50.0,50.0,81.25,1,0,0,0,1,0,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100008,PROBOLINGGO,GADING,DUREN,2,-7.8567388,2,113.4760679,690,2760,70.0,100.0,0.0,47.187198935531136,26.666666666666664,0.0,7.246376811594203,80.0,100.0,100.0,40.0,0.0,50.0,75.0,68.75,1,0,0,0,1,0,3,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100009,PROBOLINGGO,GADING,BETEKTAMAN,2,-7.8533334,2,113.4894027,866,3464,66.67436489607391,100.0,0.0,88.46207709740334,43.33333333333333,19.09090909090909,8.660508083140877,80.0,100.0,100.0,40.0,35.0,100.0,50.0,75.0,1,0,0,1,1,1,3,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100010,PROBOLINGGO,GADING,BATUR,2,-7.8586962,2,113.508246,1218,4872,61.75697865353038,75.0,0.0,84.07559351345469,43.33333333333333,44.09090909090909,7.183908045977011,80.0,100.0,100.0,100.0,60.0,50.0,25.0,62.5,1,0,0,1,1,1,4,1,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100011,PROBOLINGGO,GADING,SENTUL,2,-7.8456492,2,113.486903,739,2956,100.0,100.0,0.0,72.16314230854854,70.0,0.9090909090909091,10.148849797023006,80.0,100.0,100.0,80.0,40.0,100.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513100012,PROBOLINGGO,GADING,DANDANG,2,-7.8227517,2,113.47791,787,3148,100.0,100.0,15.0,76.10143362906356,35.83333333333333,3.6363636363636362,6.353240152477763,80.0,100.0,100.0,0.0,0.0,50.0,50.0,68.75,1,0,0,0,1,1,2,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513100013,PROBOLINGGO,GADING,KERTOSONO,2,-7.8405417,2,113.4763767,1271,5084,100.0,100.0,0.0,92.13859855731809,30.0,0.0,5.9008654602675055,80.0,100.0,100.0,40.0,0.0,50.0,50.0,75.0,1,0,0,1,0,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513100014,PROBOLINGGO,GADING,PRASI,2,-7.843455,2,113.47287,1229,4916,70.0,100.0,0.0,81.34869056084337,43.33333333333333,1.8181818181818181,5.085435313262815,80.0,100.0,100.0,80.0,35.0,50.0,50.0,68.75,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100015,PROBOLINGGO,GADING,NOGOSAREN,2,-7.8316617,2,113.4556073,1213,4852,100.0,100.0,0.0,97.5772655948672,56.666666666666664,36.81818181818182,6.1830173124484755,80.0,100.0,100.0,80.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513100016,PROBOLINGGO,GADING,WANGKAL,1,-7.8455381,2,113.4358507,2721,10884,100.0,100.0,0.0,78.83130248616268,28.333333333333332,0.0,7.350238882763691,80.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,0,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513100017,PROBOLINGGO,GADING,MOJOLEGI,1,-7.8315388,2,113.4306453,933,3732,70.0,100.0,0.0,47.08311811194179,26.666666666666664,0.0,8.038585209003216,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,0,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513100018,PROBOLINGGO,GADING,KALIACAR,1,-7.8537147,2,113.4095092,1627,6508,100.0,100.0,0.0,90.2462231711734,43.33333333333333,0.0,13.829133374308542,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513100019,PROBOLINGGO,GADING,SUMBERSECANG,2,-7.8363229,2,113.3761772,579,2316,100.0,100.0,0.0,65.48586793212883,43.33333333333333,0.9090909090909091,8.635578583765113,100.0,100.0,100.0,0.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,1,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110001,PROBOLINGGO,PAKUNIRAN,RANON,1,-7.8402171,2,113.4958768,1073,4292,100.0,75.0,15.0,100.0,43.33333333333333,0.0,8.154706430568499,100.0,60.0,100.0,40.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110002,PROBOLINGGO,PAKUNIRAN,KEDUNGSUMUR,2,-7.8591181,2,113.5362628,435,1740,70.0,68.75,15.0,100.0,43.33333333333333,0.0,14.367816091954023,100.0,60.0,100.0,80.0,0.0,50.0,50.0,72.5,1,0,0,1,1,1,3,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513110003,PROBOLINGGO,PAKUNIRAN,GUNGGUNGAN KIDUL,2,-7.8295469,2,113.5092398,1424,5696,70.0,68.75,15.0,100.0,43.33333333333333,0.0,8.778089887640448,100.0,60.0,100.0,40.0,0.0,50.0,50.0,53.75,1,0,0,1,1,1,3,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513110004,PROBOLINGGO,PAKUNIRAN,KALIDANDAN,1,-7.7973622,2,113.574239,383,1532,70.0,68.75,15.0,100.0,43.33333333333333,0.0,16.318537859007833,100.0,60.0,100.0,80.0,0.0,50.0,37.5,53.75,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513110005,PROBOLINGGO,PAKUNIRAN,BLIMBING,2,-7.7908498,2,113.5806954,429,1716,70.0,56.25,15.0,100.0,43.33333333333333,0.9090909090909091,11.655011655011656,100.0,60.0,100.0,40.0,0.0,50.0,50.0,55.0,1,0,0,1,1,1,3,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513110006,PROBOLINGGO,PAKUNIRAN,GONDOSULI,1,-7.7898164,2,113.5537873,1943,7772,100.0,75.0,15.0,100.0,43.33333333333333,42.27272727272727,4.503345342254247,100.0,60.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513110007,PROBOLINGGO,PAKUNIRAN,KERTONEGORO,2,-7.8037292,2,113.5503836,419,1676,100.0,75.0,15.0,100.0,43.33333333333333,0.0,14.916467780429596,100.0,100.0,100.0,40.0,0.0,50.0,37.5,75.0,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110008,PROBOLINGGO,PAKUNIRAN,BIMO,2,-7.7927614,2,113.5312809,447,1788,100.0,75.0,15.0,81.59155451097752,70.0,3.6363636363636362,13.982102908277405,0.0,100.0,100.0,60.0,0.0,33.335,37.5,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513110009,PROBOLINGGO,PAKUNIRAN,PAKUNIRAN,1,-7.8090098,2,113.5128155,2382,9528,70.0,75.0,15.0,100.0,43.33333333333333,0.0,6.821998320738874,100.0,60.0,100.0,80.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3513110010,PROBOLINGGO,PAKUNIRAN,PATEMON KULON,2,-7.8258236,2,113.5074864,438,1752,100.0,75.0,33.75,43.639896345253085,43.33333333333333,41.36363636363636,25.684931506849317,100.0,60.0,100.0,0.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110011,PROBOLINGGO,PAKUNIRAN,GUNGGUNGAN LOR,1,-7.8190676,2,113.4994349,708,2832,100.0,75.0,15.0,92.52853347434045,43.33333333333333,0.9090909090909091,8.82768361581921,89.2494192176838,100.0,100.0,0.0,0.0,50.0,50.0,75.0,0,0,1,1,1,1,2,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110012,PROBOLINGGO,PAKUNIRAN,SOGAAN,1,-7.7879707,2,113.5045609,1335,5340,100.0,75.0,6.25,85.91148184724571,43.33333333333333,0.0,11.235955056179776,80.0,100.0,100.0,80.0,40.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513110013,PROBOLINGGO,PAKUNIRAN,SUMBERKEMBAR,2,-7.7946306,2,113.5156606,871,3484,100.0,75.0,40.0,90.55272659748215,50.83333333333333,1.8181818181818181,17.221584385763492,56.3064799432843,100.0,100.0,0.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110014,PROBOLINGGO,PAKUNIRAN,ALASPANDAN,1,-7.7998681,2,113.523289,838,3352,100.0,75.0,15.0,88.0765617736889,30.0,0.0,10.441527446300716,100.0,100.0,100.0,40.0,0.0,33.335,50.0,75.0,1,0,0,1,0,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110015,PROBOLINGGO,PAKUNIRAN,BUCOR WETAN,2,-7.7775244,2,113.5208283,1096,4384,100.0,75.0,15.0,91.95590282821325,43.33333333333333,2.7272727272727275,7.983576642335765,100.0,100.0,100.0,40.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513110016,PROBOLINGGO,PAKUNIRAN,BUCOR KULON,1,-7.780816,2,113.5143194,1548,6192,100.0,75.0,15.0,90.50782676541961,43.33333333333333,37.72727272727273,12.112403100775195,100.0,40.0,100.0,0.0,40.0,50.0,50.0,68.75,0,1,0,1,1,1,2,0,1,1,0,Desa Industri Moderen dengan Infrastruktur Kuat tapi Minim Pendidikan Lanjut
3513110017,PROBOLINGGO,PAKUNIRAN,GLAGAH,1,-7.7737347,2,113.5080586,1558,6232,100.0,100.0,18.75,80.00575453509849,50.83333333333333,42.27272727272727,14.441591784338893,80.0,100.0,100.0,80.0,100.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513120001,PROBOLINGGO,KOTAANYAR,SUMBER CENTENG,2,-7.7669188,2,113.5269379,536,2144,100.0,100.0,0.0,67.10324440194677,43.33333333333333,35.90909090909091,11.66044776119403,100.0,100.0,100.0,80.0,0.0,33.335,75.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513120002,PROBOLINGGO,KOTAANYAR,SAMBIRAMPAK KIDUL,1,-7.7795895,2,113.5486038,1589,6356,99.97482693517935,100.0,0.0,73.36791290035512,43.33333333333333,38.63636363636363,5.506607929515418,100.0,100.0,100.0,60.0,0.0,33.335,75.0,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513120003,PROBOLINGGO,KOTAANYAR,SIDOMULYO,2,-7.7743465,2,113.5512363,897,3588,100.0,100.0,0.0,41.683135301020734,50.83333333333333,55.0,4.1806020066889635,100.0,100.0,100.0,0.0,0.0,83.33500000000001,50.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513120004,PROBOLINGGO,KOTAANYAR,TAMBAKUKIR,2,-7.7854725,2,113.5879816,624,2496,100.0,100.0,0.0,85.87126522391303,43.33333333333333,4.545454545454546,8.012820512820513,100.0,100.0,100.0,0.0,0.0,100.0,87.5,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513120005,PROBOLINGGO,KOTAANYAR,CURAH TEMU,2,-7.7619627,2,113.5791291,270,1080,99.85185185185185,100.0,0.0,36.87071987455067,50.83333333333333,0.0,13.88888888888889,100.0,40.0,100.0,40.0,0.0,33.335,75.0,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513120006,PROBOLINGGO,KOTAANYAR,PASEMBON,2,-7.756606,2,113.5590184,567,2268,100.0,75.0,0.0,23.29118671127668,43.33333333333333,0.9090909090909091,15.4320987654321,100.0,100.0,100.0,0.0,0.0,83.33500000000001,75.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3513120007,PROBOLINGGO,KOTAANYAR,SIDOREJO,2,-7.7655166,2,113.5473023,778,3112,100.0,100.0,0.0,84.89060754022576,43.33333333333333,0.9090909090909091,9.640102827763496,100.0,100.0,100.0,80.0,0.0,83.33500000000001,75.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513120008,PROBOLINGGO,KOTAANYAR,SAMBIRAMPAK LOR,1,-7.7702357,2,113.5429245,1221,4884,100.0,100.0,6.25,87.00295257944235,43.33333333333333,35.0,5.118755118755119,100.0,100.0,100.0,100.0,0.0,33.335,75.0,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3513120009,PROBOLINGGO,KOTAANYAR,SUKOREJO,1,-7.7516308,2,113.5420175,1412,5648,100.0,100.0,0.0,86.67976506095823,43.33333333333333,35.0,14.1643059490085,100.0,100.0,100.0,40.0,35.0,33.335,50.0,75.0,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
